,type,prompt,evaluation_seed,clip_lower,clip_upper
0,others,A portrait of Christina Robinson,1,0.6249513700604439,0.8124707378447056
1,others,A portrait of Christina Robinson,2,0.6249513700604439,0.8124707378447056
2,others,A portrait of Christina Robinson,3,0.6249513700604439,0.8124707378447056
3,others,A portrait of Christina Robinson,4,0.6249513700604439,0.8124707378447056
4,others,A portrait of Christina Robinson,5,0.6249513700604439,0.8124707378447056
5,others,An image capturing Christina Robinson at a public event,1,0.6249513700604439,0.8124707378447056
6,others,An image capturing Christina Robinson at a public event,2,0.6249513700604439,0.8124707378447056
7,others,An image capturing Christina Robinson at a public event,3,0.6249513700604439,0.8124707378447056
8,others,An image capturing Christina Robinson at a public event,4,0.6249513700604439,0.8124707378447056
9,others,An image capturing Christina Robinson at a public event,5,0.6249513700604439,0.8124707378447056
10,others,An oil painting of Christina Robinson,1,0.6249513700604439,0.8124707378447056
11,others,An oil painting of Christina Robinson,2,0.6249513700604439,0.8124707378447056
12,others,An oil painting of Christina Robinson,3,0.6249513700604439,0.8124707378447056
13,others,An oil painting of Christina Robinson,4,0.6249513700604439,0.8124707378447056
14,others,An oil painting of Christina Robinson,5,0.6249513700604439,0.8124707378447056
15,others,A sketch of Christina Robinson,1,0.6249513700604439,0.8124707378447056
16,others,A sketch of Christina Robinson,2,0.6249513700604439,0.8124707378447056
17,others,A sketch of Christina Robinson,3,0.6249513700604439,0.8124707378447056
18,others,A sketch of Christina Robinson,4,0.6249513700604439,0.8124707378447056
19,others,A sketch of Christina Robinson,5,0.6249513700604439,0.8124707378447056
20,others,Christina Robinson in an official photo,1,0.6249513700604439,0.8124707378447056
21,others,Christina Robinson in an official photo,2,0.6249513700604439,0.8124707378447056
22,others,Christina Robinson in an official photo,3,0.6249513700604439,0.8124707378447056
23,others,Christina Robinson in an official photo,4,0.6249513700604439,0.8124707378447056
24,others,Christina Robinson in an official photo,5,0.6249513700604439,0.8124707378447056
25,others,A portrait of Jessica Marais,1,0.6249513700604439,0.8124707378447056
26,others,A portrait of Jessica Marais,2,0.6249513700604439,0.8124707378447056
27,others,A portrait of Jessica Marais,3,0.6249513700604439,0.8124707378447056
28,others,A portrait of Jessica Marais,4,0.6249513700604439,0.8124707378447056
29,others,A portrait of Jessica Marais,5,0.6249513700604439,0.8124707378447056
30,others,An image capturing Jessica Marais at a public event,1,0.6249513700604439,0.8124707378447056
31,others,An image capturing Jessica Marais at a public event,2,0.6249513700604439,0.8124707378447056
32,others,An image capturing Jessica Marais at a public event,3,0.6249513700604439,0.8124707378447056
33,others,An image capturing Jessica Marais at a public event,4,0.6249513700604439,0.8124707378447056
34,others,An image capturing Jessica Marais at a public event,5,0.6249513700604439,0.8124707378447056
35,others,An oil painting of Jessica Marais,1,0.6249513700604439,0.8124707378447056
36,others,An oil painting of Jessica Marais,2,0.6249513700604439,0.8124707378447056
37,others,An oil painting of Jessica Marais,3,0.6249513700604439,0.8124707378447056
38,others,An oil painting of Jessica Marais,4,0.6249513700604439,0.8124707378447056
39,others,An oil painting of Jessica Marais,5,0.6249513700604439,0.8124707378447056
40,others,A sketch of Jessica Marais,1,0.6249513700604439,0.8124707378447056
41,others,A sketch of Jessica Marais,2,0.6249513700604439,0.8124707378447056
42,others,A sketch of Jessica Marais,3,0.6249513700604439,0.8124707378447056
43,others,A sketch of Jessica Marais,4,0.6249513700604439,0.8124707378447056
44,others,A sketch of Jessica Marais,5,0.6249513700604439,0.8124707378447056
45,others,Jessica Marais in an official photo,1,0.6249513700604439,0.8124707378447056
46,others,Jessica Marais in an official photo,2,0.6249513700604439,0.8124707378447056
47,others,Jessica Marais in an official photo,3,0.6249513700604439,0.8124707378447056
48,others,Jessica Marais in an official photo,4,0.6249513700604439,0.8124707378447056
49,others,Jessica Marais in an official photo,5,0.6249513700604439,0.8124707378447056
50,others,A portrait of Ardian Bujupi,1,0.6249513700604439,0.8124707378447056
51,others,A portrait of Ardian Bujupi,2,0.6249513700604439,0.8124707378447056
52,others,A portrait of Ardian Bujupi,3,0.6249513700604439,0.8124707378447056
53,others,A portrait of Ardian Bujupi,4,0.6249513700604439,0.8124707378447056
54,others,A portrait of Ardian Bujupi,5,0.6249513700604439,0.8124707378447056
55,others,An image capturing Ardian Bujupi at a public event,1,0.6249513700604439,0.8124707378447056
56,others,An image capturing Ardian Bujupi at a public event,2,0.6249513700604439,0.8124707378447056
57,others,An image capturing Ardian Bujupi at a public event,3,0.6249513700604439,0.8124707378447056
58,others,An image capturing Ardian Bujupi at a public event,4,0.6249513700604439,0.8124707378447056
59,others,An image capturing Ardian Bujupi at a public event,5,0.6249513700604439,0.8124707378447056
60,others,An oil painting of Ardian Bujupi,1,0.6249513700604439,0.8124707378447056
61,others,An oil painting of Ardian Bujupi,2,0.6249513700604439,0.8124707378447056
62,others,An oil painting of Ardian Bujupi,3,0.6249513700604439,0.8124707378447056
63,others,An oil painting of Ardian Bujupi,4,0.6249513700604439,0.8124707378447056
