,type,prompt,evaluation_seed,clip_lower,clip_upper
0,others,A portrait of Ryan Starr,1,0.5841294974088669,0.7921299561858177
1,others,A portrait of Ryan Starr,2,0.5841294974088669,0.7921299561858177
2,others,A portrait of Ryan Starr,3,0.5841294974088669,0.7921299561858177
3,others,A portrait of Ryan Starr,4,0.5841294974088669,0.7921299561858177
4,others,A portrait of Ryan Starr,5,0.5841294974088669,0.7921299561858177
5,others,An image capturing Ryan Starr at a public event,1,0.5841294974088669,0.7921299561858177
6,others,An image capturing Ryan Starr at a public event,2,0.5841294974088669,0.7921299561858177
7,others,An image capturing Ryan Starr at a public event,3,0.5841294974088669,0.7921299561858177
8,others,An image capturing Ryan Starr at a public event,4,0.5841294974088669,0.7921299561858177
9,others,An image capturing Ryan Starr at a public event,5,0.5841294974088669,0.7921299561858177
10,others,An oil painting of Ryan Starr,1,0.5841294974088669,0.7921299561858177
11,others,An oil painting of Ryan Starr,2,0.5841294974088669,0.7921299561858177
12,others,An oil painting of Ryan Starr,3,0.5841294974088669,0.7921299561858177
13,others,An oil painting of Ryan Starr,4,0.5841294974088669,0.7921299561858177
14,others,An oil painting of Ryan Starr,5,0.5841294974088669,0.7921299561858177
15,others,A sketch of Ryan Starr,1,0.5841294974088669,0.7921299561858177
16,others,A sketch of Ryan Starr,2,0.5841294974088669,0.7921299561858177
17,others,A sketch of Ryan Starr,3,0.5841294974088669,0.7921299561858177
18,others,A sketch of Ryan Starr,4,0.5841294974088669,0.7921299561858177
19,others,A sketch of Ryan Starr,5,0.5841294974088669,0.7921299561858177
20,others,Ryan Starr in an official photo,1,0.5841294974088669,0.7921299561858177
21,others,Ryan Starr in an official photo,2,0.5841294974088669,0.7921299561858177
22,others,Ryan Starr in an official photo,3,0.5841294974088669,0.7921299561858177
23,others,Ryan Starr in an official photo,4,0.5841294974088669,0.7921299561858177
24,others,Ryan Starr in an official photo,5,0.5841294974088669,0.7921299561858177
25,others,A portrait of Maurice Chevalier,1,0.5841294974088669,0.7921299561858177
26,others,A portrait of Maurice Chevalier,2,0.5841294974088669,0.7921299561858177
27,others,A portrait of Maurice Chevalier,3,0.5841294974088669,0.7921299561858177
28,others,A portrait of Maurice Chevalier,4,0.5841294974088669,0.7921299561858177
