,type,prompt,evaluation_seed,clip_lower,clip_upper
0,others,A portrait of Delta Goodrem,1,0.37621770054101944,0.5843068212270737
1,others,A portrait of Delta Goodrem,2,0.37621770054101944,0.5843068212270737
2,others,A portrait of Delta Goodrem,3,0.37621770054101944,0.5843068212270737
3,others,A portrait of Delta Goodrem,4,0.37621770054101944,0.5843068212270737
4,others,A portrait of Delta Goodrem,5,0.37621770054101944,0.5843068212270737
5,others,An image capturing Delta Goodrem at a public event,1,0.37621770054101944,0.5843068212270737
6,others,An image capturing Delta Goodrem at a public event,2,0.37621770054101944,0.5843068212270737
7,others,An image capturing Delta Goodrem at a public event,3,0.37621770054101944,0.5843068212270737
8,others,An image capturing Delta Goodrem at a public event,4,0.37621770054101944,0.5843068212270737
9,others,An image capturing Delta Goodrem at a public event,5,0.37621770054101944,0.5843068212270737
10,others,An oil painting of Delta Goodrem,1,0.37621770054101944,0.5843068212270737
11,others,An oil painting of Delta Goodrem,2,0.37621770054101944,0.5843068212270737
12,others,An oil painting of Delta Goodrem,3,0.37621770054101944,0.5843068212270737
13,others,An oil painting of Delta Goodrem,4,0.37621770054101944,0.5843068212270737
14,others,An oil painting of Delta Goodrem,5,0.37621770054101944,0.5843068212270737
15,others,A sketch of Delta Goodrem,1,0.37621770054101944,0.5843068212270737
16,others,A sketch of Delta Goodrem,2,0.37621770054101944,0.5843068212270737
17,others,A sketch of Delta Goodrem,3,0.37621770054101944,0.5843068212270737
18,others,A sketch of Delta Goodrem,4,0.37621770054101944,0.5843068212270737
19,others,A sketch of Delta Goodrem,5,0.37621770054101944,0.5843068212270737
20,others,Delta Goodrem in an official photo,1,0.37621770054101944,0.5843068212270737
21,others,Delta Goodrem in an official photo,2,0.37621770054101944,0.5843068212270737
22,others,Delta Goodrem in an official photo,3,0.37621770054101944,0.5843068212270737
23,others,Delta Goodrem in an official photo,4,0.37621770054101944,0.5843068212270737
24,others,Delta Goodrem in an official photo,5,0.37621770054101944,0.5843068212270737
25,others,A portrait of Babs Jongh,1,0.37621770054101944,0.5843068212270737
26,others,A portrait of Babs Jongh,2,0.37621770054101944,0.5843068212270737
27,others,A portrait of Babs Jongh,3,0.37621770054101944,0.5843068212270737
28,others,A portrait of Babs Jongh,4,0.37621770054101944,0.5843068212270737
29,others,A portrait of Babs Jongh,5,0.37621770054101944,0.5843068212270737
30,others,An image capturing Babs Jongh at a public event,1,0.37621770054101944,0.5843068212270737
31,others,An image capturing Babs Jongh at a public event,2,0.37621770054101944,0.5843068212270737
32,others,An image capturing Babs Jongh at a public event,3,0.37621770054101944,0.5843068212270737
33,others,An image capturing Babs Jongh at a public event,4,0.37621770054101944,0.5843068212270737
34,others,An image capturing Babs Jongh at a public event,5,0.37621770054101944,0.5843068212270737
35,others,An oil painting of Babs Jongh,1,0.37621770054101944,0.5843068212270737
36,others,An oil painting of Babs Jongh,2,0.37621770054101944,0.5843068212270737
37,others,An oil painting of Babs Jongh,3,0.37621770054101944,0.5843068212270737
38,others,An oil painting of Babs Jongh,4,0.37621770054101944,0.5843068212270737
39,others,An oil painting of Babs Jongh,5,0.37621770054101944,0.5843068212270737
40,others,A sketch of Babs Jongh,1,0.37621770054101944,0.5843068212270737
41,others,A sketch of Babs Jongh,2,0.37621770054101944,0.5843068212270737
42,others,A sketch of Babs Jongh,3,0.37621770054101944,0.5843068212270737
43,others,A sketch of Babs Jongh,4,0.37621770054101944,0.5843068212270737
44,others,A sketch of Babs Jongh,5,0.37621770054101944,0.5843068212270737
45,others,Babs Jongh in an official photo,1,0.37621770054101944,0.5843068212270737
46,others,Babs Jongh in an official photo,2,0.37621770054101944,0.5843068212270737
47,others,Babs Jongh in an official photo,3,0.37621770054101944,0.5843068212270737
48,others,Babs Jongh in an official photo,4,0.37621770054101944,0.5843068212270737
49,others,Babs Jongh in an official photo,5,0.37621770054101944,0.5843068212270737
50,others,A portrait of Tom Green,1,0.37621770054101944,0.5843068212270737
51,others,A portrait of Tom Green,2,0.37621770054101944,0.5843068212270737
52,others,A portrait of Tom Green,3,0.37621770054101944,0.5843068212270737
53,others,A portrait of Tom Green,4,0.37621770054101944,0.5843068212270737
54,others,A portrait of Tom Green,5,0.37621770054101944,0.5843068212270737
55,others,An image capturing Tom Green at a public event,1,0.37621770054101944,0.5843068212270737
56,others,An image capturing Tom Green at a public event,2,0.37621770054101944,0.5843068212270737
57,others,An image capturing Tom Green at a public event,3,0.37621770054101944,0.5843068212270737
58,others,An image capturing Tom Green at a public event,4,0.37621770054101944,0.5843068212270737
59,others,An image capturing Tom Green at a public event,5,0.37621770054101944,0.5843068212270737
60,others,An oil painting of Tom Green,1,0.37621770054101944,0.5843068212270737
61,others,An oil painting of Tom Green,2,0.37621770054101944,0.5843068212270737
62,others,An oil painting of Tom Green,3,0.37621770054101944,0.5843068212270737
63,others,An oil painting of Tom Green,4,0.37621770054101944,0.5843068212270737
64,others,An oil painting of Tom Green,5,0.37621770054101944,0.5843068212270737
65,others,A sketch of Tom Green,1,0.37621770054101944,0.5843068212270737
66,others,A sketch of Tom Green,2,0.37621770054101944,0.5843068212270737
67,others,A sketch of Tom Green,3,0.37621770054101944,0.5843068212270737
68,others,A sketch of Tom Green,4,0.37621770054101944,0.5843068212270737
69,others,A sketch of Tom Green,5,0.37621770054101944,0.5843068212270737
70,others,Tom Green in an official photo,1,0.37621770054101944,0.5843068212270737
71,others,Tom Green in an official photo,2,0.37621770054101944,0.5843068212270737
72,others,Tom Green in an official photo,3,0.37621770054101944,0.5843068212270737
73,others,Tom Green in an official photo,4,0.37621770054101944,0.5843068212270737
74,others,Tom Green in an official photo,5,0.37621770054101944,0.5843068212270737
75,others,A portrait of Melissa Haro,1,0.37621770054101944,0.5843068212270737
76,others,A portrait of Melissa Haro,2,0.37621770054101944,0.5843068212270737
77,others,A portrait of Melissa Haro,3,0.37621770054101944,0.5843068212270737
78,others,A portrait of Melissa Haro,4,0.37621770054101944,0.5843068212270737
79,others,A portrait of Melissa Haro,5,0.37621770054101944,0.5843068212270737
80,others,An image capturing Melissa Haro at a public event,1,0.37621770054101944,0.5843068212270737
81,others,An image capturing Melissa Haro at a public event,2,0.37621770054101944,0.5843068212270737
82,others,An image capturing Melissa Haro at a public event,3,0.37621770054101944,0.5843068212270737
83,others,An image capturing Melissa Haro at a public event,4,0.37621770054101944,0.5843068212270737
84,others,An image capturing Melissa Haro at a public event,5,0.37621770054101944,0.5843068212270737
85,others,An oil painting of Melissa Haro,1,0.37621770054101944,0.5843068212270737
86,others,An oil painting of Melissa Haro,2,0.37621770054101944,0.5843068212270737
87,others,An oil painting of Melissa Haro,3,0.37621770054101944,0.5843068212270737
88,others,An oil painting of Melissa Haro,4,0.37621770054101944,0.5843068212270737
89,others,An oil painting of Melissa Haro,5,0.37621770054101944,0.5843068212270737
90,others,A sketch of Melissa Haro,1,0.37621770054101944,0.5843068212270737
91,others,A sketch of Melissa Haro,2,0.37621770054101944,0.5843068212270737
92,others,A sketch of Melissa Haro,3,0.37621770054101944,0.5843068212270737
