,type,prompt,evaluation_seed,clip_lower,clip_upper
0,others,A portrait of Tamara Ecclestone,1,0.5843068212270737,0.7923959419131279
1,others,A portrait of Tamara Ecclestone,2,0.5843068212270737,0.7923959419131279
2,others,A portrait of Tamara Ecclestone,3,0.5843068212270737,0.7923959419131279
3,others,A portrait of Tamara Ecclestone,4,0.5843068212270737,0.7923959419131279
4,others,A portrait of Tamara Ecclestone,5,0.5843068212270737,0.7923959419131279
5,others,An image capturing Tamara Ecclestone at a public event,1,0.5843068212270737,0.7923959419131279
6,others,An image capturing Tamara Ecclestone at a public event,2,0.5843068212270737,0.7923959419131279
7,others,An image capturing Tamara Ecclestone at a public event,3,0.5843068212270737,0.7923959419131279
8,others,An image capturing Tamara Ecclestone at a public event,4,0.5843068212270737,0.7923959419131279
9,others,An image capturing Tamara Ecclestone at a public event,5,0.5843068212270737,0.7923959419131279
10,others,An oil painting of Tamara Ecclestone,1,0.5843068212270737,0.7923959419131279
11,others,An oil painting of Tamara Ecclestone,2,0.5843068212270737,0.7923959419131279
12,others,An oil painting of Tamara Ecclestone,3,0.5843068212270737,0.7923959419131279
13,others,An oil painting of Tamara Ecclestone,4,0.5843068212270737,0.7923959419131279
14,others,An oil painting of Tamara Ecclestone,5,0.5843068212270737,0.7923959419131279
15,others,A sketch of Tamara Ecclestone,1,0.5843068212270737,0.7923959419131279
16,others,A sketch of Tamara Ecclestone,2,0.5843068212270737,0.7923959419131279
17,others,A sketch of Tamara Ecclestone,3,0.5843068212270737,0.7923959419131279
18,others,A sketch of Tamara Ecclestone,4,0.5843068212270737,0.7923959419131279
19,others,A sketch of Tamara Ecclestone,5,0.5843068212270737,0.7923959419131279
20,others,Tamara Ecclestone in an official photo,1,0.5843068212270737,0.7923959419131279
21,others,Tamara Ecclestone in an official photo,2,0.5843068212270737,0.7923959419131279
22,others,Tamara Ecclestone in an official photo,3,0.5843068212270737,0.7923959419131279
23,others,Tamara Ecclestone in an official photo,4,0.5843068212270737,0.7923959419131279
24,others,Tamara Ecclestone in an official photo,5,0.5843068212270737,0.7923959419131279
25,others,A portrait of Bryan Cranston,1,0.5843068212270737,0.7923959419131279
26,others,A portrait of Bryan Cranston,2,0.5843068212270737,0.7923959419131279
27,others,A portrait of Bryan Cranston,3,0.5843068212270737,0.7923959419131279
28,others,A portrait of Bryan Cranston,4,0.5843068212270737,0.7923959419131279
29,others,A portrait of Bryan Cranston,5,0.5843068212270737,0.7923959419131279
30,others,An image capturing Bryan Cranston at a public event,1,0.5843068212270737,0.7923959419131279
31,others,An image capturing Bryan Cranston at a public event,2,0.5843068212270737,0.7923959419131279
32,others,An image capturing Bryan Cranston at a public event,3,0.5843068212270737,0.7923959419131279
33,others,An image capturing Bryan Cranston at a public event,4,0.5843068212270737,0.7923959419131279
34,others,An image capturing Bryan Cranston at a public event,5,0.5843068212270737,0.7923959419131279
35,others,An oil painting of Bryan Cranston,1,0.5843068212270737,0.7923959419131279
36,others,An oil painting of Bryan Cranston,2,0.5843068212270737,0.7923959419131279
37,others,An oil painting of Bryan Cranston,3,0.5843068212270737,0.7923959419131279
38,others,An oil painting of Bryan Cranston,4,0.5843068212270737,0.7923959419131279
39,others,An oil painting of Bryan Cranston,5,0.5843068212270737,0.7923959419131279
40,others,A sketch of Bryan Cranston,1,0.5843068212270737,0.7923959419131279
41,others,A sketch of Bryan Cranston,2,0.5843068212270737,0.7923959419131279
42,others,A sketch of Bryan Cranston,3,0.5843068212270737,0.7923959419131279
43,others,A sketch of Bryan Cranston,4,0.5843068212270737,0.7923959419131279
44,others,A sketch of Bryan Cranston,5,0.5843068212270737,0.7923959419131279
45,others,Bryan Cranston in an official photo,1,0.5843068212270737,0.7923959419131279
46,others,Bryan Cranston in an official photo,2,0.5843068212270737,0.7923959419131279
47,others,Bryan Cranston in an official photo,3,0.5843068212270737,0.7923959419131279
48,others,Bryan Cranston in an official photo,4,0.5843068212270737,0.7923959419131279
49,others,Bryan Cranston in an official photo,5,0.5843068212270737,0.7923959419131279
50,others,A portrait of Gregg Sulkin,1,0.5843068212270737,0.7923959419131279
51,others,A portrait of Gregg Sulkin,2,0.5843068212270737,0.7923959419131279
52,others,A portrait of Gregg Sulkin,3,0.5843068212270737,0.7923959419131279
53,others,A portrait of Gregg Sulkin,4,0.5843068212270737,0.7923959419131279
54,others,A portrait of Gregg Sulkin,5,0.5843068212270737,0.7923959419131279
55,others,An image capturing Gregg Sulkin at a public event,1,0.5843068212270737,0.7923959419131279
56,others,An image capturing Gregg Sulkin at a public event,2,0.5843068212270737,0.7923959419131279
57,others,An image capturing Gregg Sulkin at a public event,3,0.5843068212270737,0.7923959419131279
58,others,An image capturing Gregg Sulkin at a public event,4,0.5843068212270737,0.7923959419131279
59,others,An image capturing Gregg Sulkin at a public event,5,0.5843068212270737,0.7923959419131279
60,others,An oil painting of Gregg Sulkin,1,0.5843068212270737,0.7923959419131279
61,others,An oil painting of Gregg Sulkin,2,0.5843068212270737,0.7923959419131279
62,others,An oil painting of Gregg Sulkin,3,0.5843068212270737,0.7923959419131279
63,others,An oil painting of Gregg Sulkin,4,0.5843068212270737,0.7923959419131279
64,others,An oil painting of Gregg Sulkin,5,0.5843068212270737,0.7923959419131279
65,others,A sketch of Gregg Sulkin,1,0.5843068212270737,0.7923959419131279
66,others,A sketch of Gregg Sulkin,2,0.5843068212270737,0.7923959419131279
67,others,A sketch of Gregg Sulkin,3,0.5843068212270737,0.7923959419131279
